Country,Type,Year,TWh,Popn,MWhPerCap,inc,Max,MaxYear,MaxPop,totalMWhPerCap,cleanMWhPerCap
Philippines,Oil,1979,0,46522176,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1980,0,47786288,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1981,0,49052803,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1982,0,50305858,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1983,0,51571187,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1984,0,52868182,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1985,0,54161737,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1986,0,55463584,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1987,0,56756093,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1988,0,58074256,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1989,0,59437589,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1990,0,60817097,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1991,0,62300699,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1992,0,63778802,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1993,0,65308248,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1994,0,66858393,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1995,0,68442173,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1996,0,70058763,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1997,0,71831175,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1998,0,73606500,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1999,0,75377337,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2000,0,77120792,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2001,0,78795655,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2002,0,80456517,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2003,0,82114628,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2004,0,83771045,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2005,0,85443957,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2006,0,87078544,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2007,0,88725126,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2008,0,90397628,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2009,0,92107025,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2010,0,93786878,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2011,0,95486521,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2012,0,97189306,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2013,0,98875328,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,2014,0,100524887,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
